id,label
0f216cc67d3cdf189566425d12d2a66bf241482f,0
0f2aab685e1e7bec18914fa5065159cc599f0e85,1
0d9f21dd79ead698aca4507755fb873ec72216b2,1
0fae30b109ab20e78e84befb0a83dc5e8b4751d5,0
0fc8fc7d549144d2083f4479b219770ee307827c,1
0f610d96328334e7ffc337a89c62a59ff51b5a8c,0
0e9a7753aa8b595a934c5fa7157d52390009902f,0
0e699fea6eb13f892f244fb2cd05c828003394da,0
0fbfee5c8c59efa03edd78b661a2e0ab4e012349,1
1a8b8d43e6a68376e221a258db7082cadf925809,0
0fb3d81b6df482cacd64599a900a7024ffe6369d,0
0ecf93b9a596a99df5023e9aebeb5103bbc5821f,1
0ef3fb6518890146c4a49c433bc97d5693d5b9e1,0
0ef74a89af250ccfbbe45c0b33927980408b001a,0
0e4c553e73d8ee23384a5e0755fd174a65b8f4a7,1
0f97fb353916dc57ed09b3907ef1a4b0cf470a85,0
0ece93a503914f9e0ff7c0e624a39e6551f158e6,1
0dc89d6fb49edda6e067a028eae90d4445a63f11,1
01d97b54516ecffb9b3abcd647d63a0ca9258627,0
01d5dbc659cad27a66398317d07e611171e8fffa,1
01b61a21bb0ab2e03abc75824a3885d3780b8047,0
0dec681ace5707ae465fa75ee43b2f13535bc9cb,1
0bfce4f7d4173e0f27789902ee5649f4a52affa7,0
0d389171db8fce1b466bba63c58c1d4c0f3a61a8,1
0c84c39032ce0e0c0f00d86021c31042786acdd9,1
0f6f717d13f88acaea9e421ff6fbd2b8b70b3b0e,0
0cc3048fe1b5d6e92627b42d191a98d9a2b7d7bb,0
0cec45c8c6d0b1ea74d08693db0a49a40b88fb28,1
0f14e61845e48eb5051a07bb3831c009775ffdf9,0
0dcb35fb070cf30069a75fb2c226c8b993645574,0
01d97e160fc28a2d3c40513a7da3246ed78366ea,0
0ee8a192b099d19bfabcff41134fb9bdf2ebbab7,0
0c81f1784b0ff4fa777e2f25a0551fc906db5100,0
01d050b0d9b86671bcf620550fdc9c7468782a4b,0
0d990ff725c87337e655c3b94553414192fa9e84,1
0d374f311397fde9e97a4639da4ce2721950e688,1
0c39dd5f7254c4501cbdef2f66dbf75fe8479d33,1
0e0f4b6a18972dbfa94370a032314b586a78a473,0
0ebd57bbda8265013af569941f8136650e4277f8,0
0d8d70418ee00a350205e63aecf3ad9d378645a5,0
0e85f89498fa940e40d39e8006e62c24cbb70b02,1
0ed48a2aff2f1fcac2d2b4e7727e5caf7745e321,0
01cb7e49bf1c2c7cb32562fab74ae5a7a3bd27c0,1
01a42d0f6cdb4ec600376816d51ababcfc49e3b8,1
0e25bcd2e9c5da16331582fa8e00ef4308cfd334,1
0e7afd0632ca74922bb0b908431d681a4d2f4a39,0
0de91d4aa4938ccc90f894765e9f8cfdf195b3d7,1
0e1190535e3943d7e0a85c8d0731aa528991d9d3,1
0fa74f2f7d774ebd82c24956253a7b16f042518a,0
1a170d8db81ad9a8f34914e042592aa29a96a5c0,0
0d0dcd091f0bf178b26fb540f3ef6e69f483d71f,1
01aa05f9d31a494f53e430444e1bf15ece4d0448,0
0c0d237f8c7e42de5b6df1bce399f9dae6e1a513,0
0f1a8c8554c8cef94e42e872fc2d94adead044b1,1
0d0ffbf205263d6cdd483b2f1d5a1ace9a813250,0
0f3ac09af9c9f04dbe915ca9c912e4b7bf2ef3e9,1
0c78d82099f8226f157d7f092a8f8b0e011a746b,0
0cb84f599c0246dd836435eb0a51c5bf125ea47b,0
0c0dd62c752bb1d2532ffea47df2e4f42c600f94,0
0cc8fbcad128a2e1d2a9ea0f13b39de4b2cd7b9e,1
0e8732b3382188bd06f55a911ebac4de8957f899,0
0e019c9d0b9a4f2d3b81c381aa57149864c322e5,1
01d32ad216935be1c6b9a61b5bcc930133079a26,0
0e76ec3682d454af3c025fae30ba731355d4e432,1
0cc033796f114d1cdc97c2ada5b0a46722555eb9,1
0f8542c60cb0685f691645cf1a86d252e46a4333,0
001eae55cd64655548521eb32074cb5dfe857495,0
0ee473b0b7637b2c521cd0374402e7d9ee239842,0
0cd0620b5b69dd73ea386174b3bd174d257719ad,0
0d274652742ddb1339e4241ab164088ea9f0e6e5,0
01cab49610d854847b291cac86c7e97e2f684e9f,0
0fd82f243ee387d8a64e29b94cda312dfa78c5fe,0
0d33b62b3c4847f75d00abb5c66e4f56778dfb78,0
0e90f40cfb17682c27dd080df31c9a934b75caa9,0
1a4a266579d957dbed792cc9d1e32ff9f23e3fa8,0
0f6f437917d5ca37617e7d4ef3c579a1c5b45741,1
0dcabb83ed7281bb50a77e1ba1b91111895880a2,1
0fa4c013a37110c7effb0bff2b0df41e3918ac82,1
0c488fa9427df9881869d695868e28ee0f07ff3c,0
0c4c05947574bee3c160dd073313ac37d3584fc6,0
0db653772294eddcdae4b13aad015444362d0425,0
0cec631a25edd6962dd7e5085f2fcca0f9d194bc,0
0c23b03703271443586f2eaad288c39a770ecb7f,0
0dfc6793a471e5f55aac204d856e001310cf7c57,0
01f4e0597d2906675c929aed03e5d444fa9b9e15,0
0bf277c83334d7f6232bffc5246926c7189a3d99,1
0de91ceeb5f24b532b9bfc3617af1b06741f2bd8,0
0c66d8d02f1d6ebf835120af737b684c94006672,1
0de457ee82030316baec62a0f2a473569ad937e8,0
0e6c37690da949d5cf6cefb82c75f22031efb1dd,1
0d2d1fbc2c1decc73f2c79f32071dbb0d3acc308,0
0e77c27b3a41cae4cd41e9605adf19013c359d11,1
0de76c18bf19f18a4e320a39bcd974ebc1135a55,0
1a74e76f02ba0d50d6310723655592d6a7f3d6d1,1
0f866cdd9d02d9b09615df02ba7720f23311ba1f,0
0e0ad8974a6bd6e514367e70eb5e1c516efe76f8,0
0e1134eb9c72d14878dd4caaac3dac1332c9cd89,0
0cc553ee1a228546aadb23e5d2faba158aa4ece9,0
0ead300dc7549acbf1244cafc127cf9957398528,0
0c391208df48a2a8434727f2830839710d1591e7,0
0d1bf0b4c641cbe591b16733fbb480a36dc0acca,1
0ceb3aababdcfcf8d85d9aa5255c82a7313ecff0,1
1a5a61be6edd64bebf8a72812759f62399fc3c57,0
0da7c3af988b5a90aa02e6160eaac4d2c25ec5c6,1
0e33a240b3d25249fc27f54934a5ac050bd83876,0
0e4b77fc272cdabf85409da5fac74eaa6f991c3f,0
0c9e6e39b2e1685cc8dedc5f263fc7646432c3e0,0
0d6fb0d6d66df796aea0ca1645ab4106124ba4d4,1
0f3023ceb4eb0c48e4dfb3e68a02edfa5754e23f,1
0e11efa404a1567b5e5f69674b08ddedceeea2ee,0
0fe335699c08b70afc8b35e36e5ecaccdde6c3b0,1
0c70e9739b67c2725c6865556f45cda403e0131b,0
0cf8dd3ce46492093ddc8e894f2b1fbef188a3a6,1
1a976f3981bec87988014fce522c0356f18f4605,0
1a008f4e149e59d509b25d595c3a010b4987c944,0
0cafff4add341bcd9c5f9357a9b7feaf141b693d,0
0d77942d0b4574d6300094037ce756e5d08cf6f1,1
0f072b290dc5619434573bcac0ff8bc1c791fe7e,1
0fa7d406a704d888b0a7c6ed66486f2f7d48490d,0
1a9d57b7661abfbf7d28d5875044e194363938b5,0
0da228c5bd56a6eb19e95945023e3c0b2d69781c,0
0e121e422af22258760ad103fd686b4985f057c8,0
0dd3a921c32c6bbef1740176adbddb5c29647092,1
0e9c3fdecb49a74104065373cc65da0f26b4dfcc,1
0e435e8dcffa6a52ef9d0c215479d57bce853f78,0
0edff5a72aff3b64281d5bf246cddebf1f71e4be,0
0bf104afab7b8971bc31a033089d087efd60387c,1
0e8700484a4a97aaf65583ed4c76aed5c3f2b6e5,0
0faf94d1cacccfcbf1c69711638f388aafc7eb75,1
0fbcc18611be8d175d8bd90cd043cc7f79f949e6,1
0d5090a8862e59abef2bf8f87504bfaf5f9c15c8,1
0fed5c21798ca29dbbfc8eb5ad3c3a582ff9b72d,0
0fe3b2454158877f37bbe96d820fc67940c1c90b,0
0f180133d7f5c0bf014f74de4397c6daa3aad103,1
0c30a56b576fb95d882aec44d0b21a67305d1d9b,1
0ccaf5c5952f3aec54a6ad381068f56c24b79aa7,0
1a6dc6dbb533b5e5fc14d7845a01e06cacd07687,1
0da917558b6f86d748aeb52019767bd6f48aa80f,1
1a14b21a582dad444037474f95698654de9da2da,0
0cf9ff75415f22513a97c02deae0a60f3810c0f4,0
0d3a00d52c466d98f92c8a89434e4af687968460,0
0c2cc836438bc447f3a10b869832756a4f4390cf,0
0f8b835ce924d525ccef1376035f71780cb6703e,1
1a55de0908e922a91b2fc877820535250432d520,1
0d594acc7dffadb7196ae5b92dd35c8c4f0b5b45,0
0d7a58a1be703a218c0e90bb285d23db0c8869b0,0
0d87bc09ab271fad43eec718c802904d3bbe5dc1,1
0e2c633f212e2ffac173d2749d980ae5affd0a7e,0
0ec730fca4f530c47cf4ae8c97cdb044521e7e51,1
0d5f7c1ac6cd0ef1b92375d247bf844e6a3bab27,0
0e20d0e5161d841aa183a7acdd5fce263ad7b9f1,0
0e10604094a993bd1968580a066e38b9e3424f40,1
0d01368879dd5d6ad37cc3df064e35278f250eb1,1
0e682d875c11355b662139c6b0d2a93e129018d0,1
0cf8e28410eb8618234d4b598a9d114e80a734a4,0
0e3d9468026d6a3f2dbac69e872a22e6a0202329,0
0ecc5da0f1af67eef0093e1f753dd8802bf5c706,1
0f8f619f94df7d877185144e2e0e4eb643c298a3,0
0dbb29826c05da7a92b3539aac3c387e6b175830,0
1a4945c918380dc87df63a27144f5b242ac7f91f,0
0ebcae7be499f1b82076fc63f665fe328689976e,0
0f45e5961840f322ed7c9e8f1ccbafcfc4ad2966,0
01d6b2900c0767cb810bf02b85add166330a1c09,0
0f05a179ebcf3ff0db990b65a621d39fa575a101,0
0e8f4b692180631407b08139d87c6b80a8649275,0
0c3af36636ad439fe877db4d38f67b703ad20d24,0
0f9989de00ec0146b7ddf92e7b1739fd60b4efb5,1
0c54366301be96807c30c490dbc4f6bbbd840623,0
0e6ca41d96f8968ef44612140b691c00546b7002,1
0d0e2125d2ba2977b721a0b7e4ac52c985e76a94,0
0e5cb6fea45ff4208585f00b229ee6552e90192d,0
0e637108aff332b21fa216375dc1bc759269eb24,1
0cc0e27f4576a8e2f5759caa2b83c6482cbfa727,0
0dae394163423c95d14b00874634ccd9459130b7,1
01ef05e25da24776024f08a1f9ae3e74c751523b,1
0ff6323d997ef7857ee75b300e877ab635ae71d0,0
0d1984897496d3127769f95e3beaba0cb211c872,1
0f7369094b785d0be640795eb32304adf999c737,0
0ee8053d12e78c3bf6558ab166cbd9503552f79b,1
0d143aba44c004d6ff8186d6b31a4f95d8033eaf,0
0d734e6f271401b174c594394856d743b179932e,1
1a8b0a4ae52d6c0dabd894702fffba9f1b404e66,0
0e564b84f0a338061463a6c9401494f4a3e136e5,1
0d18569076fa2e4eee0a1e58b5a7231062e0699d,1
1a14fb0814f1f4c2689471c36544b4befebff9c7,0
0f36b555b5054c9c12579ebd3957743eeac5a16b,0
0db65ceb488cb9191cfb96cf68e2c63dd2b674e3,0
0ffd129020436d929874fa8ba2d39da893c60997,0
0e70dd81f2f637e73c0f77a586b84dee15655289,1
0d9fd529cea2ad4a8a1d750a3d41b59f21a4e8d0,0
0ed499ab7d9627e6f5b92c93b93cbd059214b9d9,0
0cc31fb1c5621ba06e5be08bf598bc1bde1a7848,1
0dd6039d799bb53ee7270509b3048c1f1d338a94,1
0c7dae6e10700ab4481505bcd51b611845719587,0
01b3e8a28d2f8b7cf8a8717c566f8b333205f718,0
0d8c21b609ffe0726d0bde77388a8e0f21ad3488,0
0c74ee474a768ceb2fc4e1878ce7fc3cfa9e1b10,0
0c30fb5d5935da727ff9ecfa844ab0794868fda1,0
0efafc1870fdff9729b7a133d7386556d675aab8,0
0cfc24bcd779852e7fcd63c4bc41a7f727b0c2fa,0
0d056cee873da56898acb0912537aab88bf7ae72,0
0e0a6f3c365bce7ad5e2a194e6f1fb77e93cb7c0,0
0de1805e9c6c117f6abf89e9170b0355e6088ac9,1
0fa7758d121a870af77cfd4446da03b5eaf3cee8,1
01c69c6086afa64e68a8fd88ae0d76abb481036f,0
0c1c848bb301bb2b25e08f1f24e91142d4f4465d,0
0c8e7040256f38b0dc5c89caf4927c7933344000,0
01a3a704ead74327e1f836dbccf36215839c0fc7,0
0e7159aabedb438b20967183c361a88951101ab4,0
1a5bf86ebb5bd3d0a834a78cc6f6a787fabf7b7e,0
0f246713e74c0bdf4ebf13abc2a99983786cdc54,0
0f2d34e5337e3da23e083b84ffa3e2a604ab9e2f,0
0e79366a675d4f19425ebec171118e1731dea0b9,1
0d08983c33400ba6b714200c621c0ddc325e685c,0
0fc008448cd41003e41414cbab743a6c8dea2c42,0
001e2590f79e5bf69031ff267e44ff70a321898a,1
0e2f28c536369eaf80b87ccbee5e3c98148e6461,1
0cdc1e143d186e91c5eb86565e8d0f69613988d3,0
0c6441d76108347fe00d9a869742d4a7cf975a9d,0
01ef80c03b1a45b3897015a28d36b1536ce491d1,0
0f3f71329cb1a19347f21b160def8b7f04f984bf,1
0d05f505e27d3872e908b02f746611605d1df7cc,0
0ddaf3770a466d42daeade13f03290489420e972,0
01c780b13069954f1de21275c2f1aafb8196329b,1
0ca346924260f10ae66fdff4cd19f8382522048b,0
0d0ac16e797f348b97f7d96ea88246f75acefaa0,0
0edc1eb139218af1b389d91a8b7af7eaf64b38a9,0
0cfdf1a2db38af9fe0df46b167bdd62b3257026d,0
0e9de4fc723a1b460388b8f3b4f7bcb06f414240,0
0cfcd3a2cbbfab6366e8df5aa6366c7d97298ab4,0
0d1995acb17314fe6a6b308e98df368cae929013,1
0f7a8e4c1c71a2a07eef6cf58df833cdc655d428,0
0e68123bec493679c17a61009e5e44c8527f8c45,0
0cb391ec6c26f839cfd834871003317afa2a7fe5,0
1a1f2d5d045291fd6b558e38678cb462ca759b22,0
0e1face2299e923ebbdd8cc6f1165beeceb5bda2,0
0e5921187e461efb295ef63bc80e3352c474f530,1
0dcaf3e37e758906f47c9b1e6b44c4d880b9aa2c,0
0d9f50fa1e534eadb365400c84dedfa78153d754,1
01ce694aa11da39cb1883f0714ad343997f6eb85,0
1a89b67d74f66c5846eb4d2cf77a79036dbb2d80,1
1a1b975dbb19b56c53a34e50bd64d7b3eba0a2d9,1
0de8f08067e40a06a04ce402cf987d40bed1a980,0
0f92194e6baac921b0c2e817551709c67310f4bc,0
0fd73dc66c9ab16f636e1d7cb5a196250e68b0a1,0
0f7d38e44bd4f1c2cb4b45d6cd2c44accc3cdf2d,0
0e104f046b6599c77b80a417bb16a7f1206cb2e9,1
0f45087b1905fb9eab7bef085305513bdc8e7745,0
0daba0a1468d8c49a95b0f219356aa84db1629ec,1
0e3901d3050b8cca4caaabe022dead09af8cf63d,1
0e87b5774fd39b5a0f40867335bbf87af3673759,1
0ebef40cd6fb5c756d8e7e62813ab462ba103a7d,0
01f645854bf03c77ef4587dd34cc3bd78f836561,0
0deff57f4c5a5fc94eb6846fc597260292cd458e,0
0d1358940b9a2e54259527a60e030f4576295112,1
0e55cddfc4a870b08f5a2709bf394a53471d4266,0
0d1a672cb2989ef566995902b741196783284491,1
1a3190fffe759168e66601ba17f4be6860f51eb6,0
0dfd38dff79927470d178d5c5432c5fa1db103a3,1
01af42a2b2b1a5f5fc46c7ca43c5bf50e30bcd88,1
0c3c8b87232985a140e9782ce52885e70713df5d,1
0fdb4155c0f6a82c6d414bd5aff2b1fabe8aa439,1
0d87b64e01c730a1cbeb51395b5e67046ec69cb8,0
0ca949e48dd35ab3f22b5344c5b752aa8e7fbd57,0
0dc3cbac326c4fa122d601bf6f2c05d874b2c626,0
0f1a45e2b884b15eb5fec484f384f96a89b3b734,0
0ede3fdd9a65889c32fe0e8b221592a2ccffd6b1,0
0d72c57fe97c5678a25f8a03ce662246070f702b,0
0e830a63ca3cb92fb214ab4bca8a262102e1f09a,0
0f3262ea924fa2d4accf47f1364516a80d2b20ed,0
1a9d09c750a33c6942f943c2b98defc079ba9756,1
0f7b2e8dfe165cd0c8cb82a8726ef79fdd21aedb,0
0fcd5ca4f82ffce75bca2ae513e7673bee111908,0
0e3a18288338ba88a0c3cc1d9d8ccfbf1f367e7b,0
0dae0948143a55ef31301ccaa0878c49a822e637,1
0fc9100d260e439e91b4d700529e16f74d63cce8,1
0d1a6c34309922d0a546d6f4fc9b2fec5b039d21,0
0ee70934e4732b3b80859bd398693c2eec7ee669,0
0fc0fbba0b7c7fe1c47f1dfa047c8d2b97d0afa3,1
0d1774d3773b27d27be42b64578578eeec026281,0
1a4d9b89422373ec8c58986be8ddabb5e44bcf70,1
0da7f3a658405e9656d167e3660026110a2f641f,0
1a6c757114776db51283e402a0cf65e930f4a702,1
0d6c4abb1351999708461910268ae2f0b52f0679,1
0dd764fbd7d2ded3695c5a254754b81007ab32fc,1
0bf4ecdffd73cd3b70c682e30d9fe0f30122b75f,0
0fab0465efc87334d054a452aebb675d187aa0d7,1
0f6af2597082a65ba2ede7b588fabeff29554915,0
0c19e15a52a5f154e1433ba65f7135d397d9066f,0
0bf9a7a3c29c77317f3e42264355e0e7a242caed,1
0fa21ba2138ae0f3880b80ecacae7564e0b43a80,0
0bff190ea7d8618699796ce2f51c33dac5372546,1
0f48ccf134416543751de60257b1b331661a0657,0
0c1c01b08ab9a8aedee95a910c572018a2f71adb,1
0da9079b20dfb27b594c857fe8c072d027c7eae2,1
0eb9e6ed7b6631c8b13f317105eb84ed1dec6b2c,0
0e6b502c60a98fe7dbecb120a44fd38d864ae316,0
0d7368aa655c05552fb48b0944175daf87a349e8,0
0cf3d930324b74c569cb5aa83ab025aaf003f5c9,1
0e60f47e4b4d414ef75c456dbb4a13bf0a4c5b78,0
0d04c7c640a37d67e7f3502b09f7e2426503d8e8,1
0fc9fe4604c294b04da0194569228dd95f5d91e0,0
0bf459eedf52d54ad33bf974bde2facc5ba28733,1
1a3d1230e1c605cebb854e004dab0d720d0c717c,0
0d336ca6976771f657ba515f04991ea826238b35,0
0ff7577fab96fde2ff92a403456dd87332c7e4af,0
0fd2b877c856889cfda9396f1434235ddbcd67de,0
0dbde6469afa2dda6cddbe5de6b82c057c7ac4c1,0
0f2a9d17f14f27151e390b794005e926c07dcaff,0
0f06ea19da0b7dd0ed5b57a521b6762d3828b031,0
01c26acd9a5005bf6eb15d4cb46dd81de2984749,1
0e900be21b69e2ab7c95ca67f664fd1b8db79b9a,1
0e29735e3d8530a2c7a4baa1e0c38d4b0de5350d,1
0d437536c03f46ca311736eb0546c99777d32dc2,1
0df0d5ad53976f09d1bae0f38529309e93818541,0
0c9cf67f7d99546840b689adae37732dabaed39f,0
1a75ac3b9cebc319b9f709bef4370e7d0066eda8,1
0c41edc3d72eb801d6f43fc9b250a3626f516829,0
0cd4bbbb60ab109cd79be56d329409b44a083fee,1
1a7b4b4a7e7e8444fd401b3455bc8344f51efc91,1
01f90c3d655511d0d30b43b9c24b9efc43f89d1a,0
0d57ce08cf9610c8a93f841a4966452cac06e342,0
0e7526b1a689e8a54261130bf9e262a789c92049,0
0f6ae56f9cb6cba4ce45c19a7f1d4618e0eb683f,1
0d30362219f6fea57b295af7b7f2c151b09cf157,1
0de3d0ebf2429575d7d34e73338039df672e4cb1,1
0c3e2e94b8f2a9f74ac60d9b1d9d0e5f23a1657b,0
0fdc946dcfa41c05cfb4156477b241453b5e7320,0
0e644a70b9dbcfc23f0f16b20a5e99c0541dd2a8,0
0e5170e6bea39ce23fdb323dfa5e8535fa131056,0
0d2c4d60588c21bddc60f441551018a2051f4ddf,0
0d501f49f2c470fde486f21ed5aa6007e04fa25e,0
1a1474ab96a5396814ce3624f5ed6adef2068236,0
0fd0706df76853c92dfc86edbfb5d83f9897902b,1
1a53a15af1910ca9ba56e4090c74192b3496acb0,0
0e531ea2b2ed8ab1eef1fd5e291d5156602291eb,0
0fdf5ade3aa4a5a09a72f1a6f1c5ec2ffa11f459,1
0c0d9d50963f5fc6c24dbaa7680e7b5a3406c44f,1
0c8e2875f725bb2543ca38678abca34e75510561,0
0d685ed8475ded0511d94c3574f2a4d04fcb13af,0
1a60a26fc4a755d3923bed68e1149d145fc4f16e,0
0f17d933c0ceaca37fc4a7eb29b8cd702bb617c8,1
01a93766711e54c2b74db7d89431212e34a61427,1
0f9c941ee3fe21a030db7bd78438fbcd5e592a79,0
1a51c68cfcd25e157fe10188701483f850089bd5,1
1a4a57fb1be66d4f1d8520ff3306db8034ab8eaf,0
01af7b750cef79c7d3181f7a1b9c9023eb6e7e21,0
0d0d2c858803bc5e34bacdb25d352bfba2b7e28c,1
0fd729a5c6040da6bb489ece6972f385dd134829,1
0bfc01f5a6aae082d44814576f3c2e87797a4f89,0
0dcb6854e2fc6ff2bf9ce2c64552dee7d966e2be,0
0da0212f46d7bfe992b25ecc7f0762c4207907fb,0
0cfbdb47efeee92e83dd1a9154edcbdfcb01df94,0
0fc753ad2a7a94c105f829e4f8d678a1498868fc,0
0cf024e9117fbaa010cf59eeba690de2d656d9b2,1
01f2b1894d11c73ec5bf6ef40da5750c200427c5,0
0cadfb9532e4ae8f461a6b1ffef6741018e67805,0
0d0da6f1eb4899368ca6d12644056154054fbe53,0
01f6c224acd61241dfbf064a71fbe4464ebce3f6,1
1a549d3d49a25bcb8019cfb28b02b6911ac82613,0
0d0fe3d5454850c97fc121abaa059d67df34abf3,0
0f34130a7065394d068cc1c364cf7fa9915c6ef1,1
1a7ad65005b8f4edbba8092bcd51120f54eadf10,0
0c393e304c0fdfb4be43a4b6b7e0a0815f6c425b,0
0d3be9747f26ccff88ee8c1ce9e0d614656e5029,1
0e1ffb4f08ffc1822a02defac2efb728c7bb15e4,0
1a86a32dca582e0bb960dfd637d484edca534d1e,0
0cb9a90a31ad0d4c6047025c72acfc8ae90da1c4,1
0ffc0c00e4744d76645dcce11c579cbf034c59a0,0
01e25392909a1d3a3f27dc035f55e85c769c3ebd,1
01f7544c6c2dacf7ddecab31ef46aa1424a03bc8,0
0e565cf9a1001be94e1a88c2e17544f80c6ffdf8,0
0d0d5e21e70199012b56912e47cbdd0a0a4bc9ec,0
1a644fca94f49d1cfa5842d2ee222f1c38be7ea0,1
01f91c7b905240bf541d034b9eedadbc43a7e05a,0
01cc63f4b77a20453e00a9df2fde1e8e84051902,0
0fb84560ca850b101bef650a79a7ec8005e5f109,1
001ea338c73b54ce7234f7d57b48df6ee41f96ce,0
1a0dc951618b2b13ac82ff96a6c251bfe935ad6a,1
0f144fdd6d8dd489370d08b7a6236df53a8c1082,1
0e4918714ab5c42028a1158eac7dfd24260cc3c0,0
0c36e8b720e745ca77bdd596dd472f910ae4077a,0
1a439f82af7f384799d71bfecfd9bf8e390b4141,1
0d59fa27f7efc104046196180e7b2ec78dd02135,1
0eadb8b30c403c8ee5b6f8aec0feaa5b20915101,0
0dd447421626e6f0fbc0907dcecaf67fe4fee2d4,0
0dec969121321d020a9b21b1306c54fd44d7dbfe,1
0e3daa1115f4507874e7cfef162db4ea4d3137f2,0
1a39c5c7de787db3c8ea59beb5c3084f9cccc1ee,1
01cb05abca279f6092c1c0990520a562e0456126,0
0e5baa44691c0584356da38886516820ec80e902,0
0c901eb1d5ab1e162aa8d7a7bc11971c0e109437,1
0dffcc6ae1ba1488ab2e1c7131203b54a0707e70,0
0f90cd56c42c75b04c0d6794e5ca13ae518090a4,0
0c9f04007db8cd48168896b695c2106bab73047d,0
0de11ee067f5034d59640bf8ccaa718109e27842,0
0ffdfa6aadd0b3f6a90424ef76eb676905dfcac9,1
0ebceae8ccf55e481740a9cf1d5560f5d1924ec0,1
0e9941ceb1ef60ecf9c1ac70622b276c1dc03a47,0
0d72676b71faf1dbbece4d7e1aaba5d03752d1da,0
0e57133beba2ad7bdabe904663e9a21f0c4edaa4,1
0e21921613ee3c084ede1af553e6bbfcdb14ec3c,0
1a4a5c433a85977110d0fe4880640948445130b6,0
0dd0c91714d077898031a7de4b4cbcb6739241f3,1
0c9a5c8052b9f61fdfd65b57942371f6663a35d1,0
01c6eb4cf63a4ffe7ddcfd6959bfd6e4c342ca82,0
01d5f6f8b50440faaa5aaedcb08e308bf876c78a,1
0d69f645ee8992b4b145403690a64cf17d65c27d,1
01a577d1409b36e1e146513b0f1733f63f0d3860,1
0c998973a79988b405b36acea7e824234115d7d0,0
0e44fdcccbed59f4913ed2ba77b2d654d92751c2,0
0da5fb9abde1bbe7ae90a343cd872efcab7ca4cd,1
0cdfc19463837a43ea7311e056f7581c256a143f,1
0dcee9aeeeadf490233f9dd8f03f40c301d68872,1
0fd74aa338d84e679534780bd70d7cc3345dc98c,1
0d228313100fac14a7c6650009faa759c61508a9,0
0db738682580ed8683ea7c5685f9058e479ec2dc,0
0db79f8e0e017e302a3783da669aabe2cfbf52c6,1
0f2cf1cf798bcefecb540090e82b50f542497e3b,0
0d12c1bc85670317d1351877b817a9e96f5a593d,1
0f03c631281e33e30957eaecac577a5f79f4fdf1,0
0c319c7263a49a6b9bd5108d79d43bb8f14972da,0
0d2fe4a34870e18bfc6ad9ce056e5f21067c9268,1
0df9492dd14d211a8daee391e3d3a8880aaee20f,0
0e28162db026017b8fb95dc6ad37fc95ea0ecefb,0
0c3928c9356da6be050d5b6387a82babe8339dcb,0
0f5a919aa7d6944fdb582736549c419d744a4881,0
0d191809ee80f3e3e9e9d8541cd42be6ed626f0e,0
0fa0ba83e5b06a45289f88485ae9c7883c134002,0
0c2513ecb00a8b439d3f43ac644df0ba553bc6d1,1
0e5c154b4a74fdf43b50a4adec89f1701e643b8c,0
0fc4f3ecbbf6774306043c8bf86d2577ebdb4e98,0
0bf52da4052d8cd49347f3e71b4fd622b008cfcd,1
0c84362e88033041902438d266319b5c7a1df5eb,1
0f55a4118c1f7b04f036522a3fbf22d58507402f,1
0e3aa21b2d552c9e13d55111c10e99832a24cc61,0
0ff7baaff46b8dda9699a1656840c615c88c08f8,1
0c095731d885b43517153f7744be46c8b6229487,0
0e8421730ee366a8ff4b055c1684967e9a8a3b15,0
0f61e260d1debf01ae8df2c7feabc5c97bb52583,0
0e16e9222350112b877e82b8a3094e6505a86a9e,0
0d82292ff88684fab4f39db4b41c28c28b989174,1
1a8ec9805d95d0318b1d7952dfc72610a19ad1c7,1
0f217fd92f025d7e1d5ad7c4565a07f948d0eb99,0
0f425b0b0fb7000659a171fa676ae9bdf5157200,1
0fd3f627b5cb8192a8a265ccaf38f5ae6adb0b5d,1
0f55b44ef54baca1070588db9759276807ba2051,1
0cde1ca2e0462ccc46986aa25e8ab4ee6f1e7330,0
0f4fddb9c3702a60259cd5435f2ae9a4a9f5d8cb,0
0c94bdd1853b7e3f2392f1725e56beaaa7a5728d,1
1a687b1663e507c0c6500e49f225f7a8c8a63531,0
0ccf5eff3130a4c344e47cb9c6e16b695cd36f39,1
0ebfbf9cdf07e003a74d7ceece33312c96b6a80a,1
0f36ff31542eb6afd62aa25e2bd6a40a29338168,0
0f3923a3a822a42396e4bb449bda0ea78dc12d97,1
0f288d743874a91e8a629d18c3fac98363b9f97e,0
0e5d467eace68bfda0188b8b2a901d0f6cf6113d,0
0c68c04861f84c5036c34c54597a7937fee6ef05,0
0d97d8004a9ce081fea28a1bb55caa174a85303c,0
0c022d064c566e5412f298968204d02142e1908f,1
0c437804f85a71b512593947723a62caded49c5f,1
0fa692876cbe59f13083aaca8cfc00c1a8869d39,0
0f441c2c3a2206b001c31f370bf91f7fe9110763,0
0ce93cd53870cc442b8698bcea86fbde42879ec2,1
0d436d0a7d2730419aa0021556fd5bed61f73edf,0
1a8cd62156835914f9f28af97b0f68e53df2425b,0
0c89397aed9cee79aa50262900d5bae4d29abf77,1
01cb72c08c721841f7a0ba70c1b75a1cd85bb795,1
0c15e6042d9eb724f1c3b200d539d9a8529531ef,1
0fa126a0c2969d0cb437170334056820d758624c,1
0fd626e0cb467688c7fe25b61a5c5d5a780dfb4d,0
